orderId,orderNumber,orderDate,orderStatus,shipToCity,shipToState,itemIndex,itemName,itemSku,itemQty,itemUnitPrice,currentCustomsDesc,currentCustomsHS,currentCustomsQty,currentCustomsValue,suggestedDesc,suggestedHS,matchMethod,productTypeDetected
620013923,51981,2025-08-24,awaiting_shipment,CLEAR LAKE,MN,0,"Undated Weekly & Daily Planner (12-Month, Hardcover, 70gsm) - Moss",WDP-MOS-UH70,1,103.72,Planner agenda (bound diary),4820102010,1,103.72,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,"Undated Vertical Weekly Planner (12-Month, Hardcover, 120gsm) - Charbon",VPL-CHB-UHC,1,73.29,Planner agenda (bound diary),4820102010,1,73.29,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,SAVE15,,1,-26.55,,,,,,,NONE,
620013929,51982,2025-08-24,awaiting_shipment,SEATTLE,WA,0,2026 Horizontal Planner (Hardcover) - Moss,2026Q4-HOR-HARD- MOS,1,80.5,Planner agenda (bound diary),4820102010,1,80.5,Planner agenda (bound diary),4820102010,HS_planner,planner
620047698,51983,2025-08-24,awaiting_shipment,KANSAS CITY,MO,0,2026 A5 Minimalist Horizontal Planner (Hardcover) - Woodlands,2026Q4-A5MIN-H-HARD-WDL,1,76.36,Planner agenda (bound diary),4820102010,1,76.36,Planner agenda (bound diary),4820102010,HS_planner,planner
620047689,51984,2025-08-24,awaiting_shipment,LA CANADA FLT,CA,0,Shaded Boxes - Signature Grey,,1,5.53,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,Wellness Stickers - Hydrangea,WNS-HYD-25,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,Time Management - Hydrangea,AC-TM-HY,1,6.92,Paper sticker,4911998000,2,5.53,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,2026 Weekly Planner (Hardcover) - Plum Grove,2026Q4-WEEKLY-HARD-PLG,1,100.84,Planner agenda (bound diary),4820102010,1,100.84,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,4,Monthly Tabs - Plum Grove,MNT-PLG-25,1,8.3,Paper sticker,4911998000,1,5.53,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,5,Lists - Top Three,LIST-DEF,2,5.53,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
620047702,51985,2025-08-24,awaiting_shipment,SAN ANTONIO,TX,0,2026 Daily Duo Planner (Cloth Flex) - Fawn,2026Q4-DUO-CLOTH-FWN,1,146.71,Planner agenda (bound diary),4820102010,1,146.71,Planner agenda (bound diary),4820102010,HS_planner,planner
620103763,51990,2025-08-24,awaiting_shipment,HIGH POINT,NC,0,2026 A5 Minimalist Vertical Planner (Cloth Flex) - Charbon,2026Q4-A5MIN-V-CLOTH-CHB,1,73.35,Planner agenda (bound diary),4820102010,1,73.35,Planner agenda (bound diary),4820102010,HS_planner,planner
620103770,51993,2025-08-24,awaiting_shipment,PASADENA,MD,0,"Undated Weekly & Daily Planner (12-Month, Hardcover, 70gsm) - Witching Hour",WDP-WIT-UH70,1,130.27,Planner agenda (bound diary),4820102010,1,130.27,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Priority Flow Notepad,NP-PF,1,15.22,Notepad,4820102020,1,15.22,Notepad,4820102020,HS_notepad,notepad
620179821,51994,2025-08-25,awaiting_shipment,INDEPENDENCE,OH,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Blossomfield",2026Q4-COMBO-HARD-BLF,1,131.25,Planner agenda (bound diary),4820102010,1,131.25,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Snapdragon,MNT-SNP-25,1,8.3,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
620221012,51996,2025-08-25,awaiting_shipment,N BETHESDA,MD,0,Monthly Tabs - Moss,AC-TB-MO-24,1,8.3,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Daily Planner (Paper Flex) - Moss,2026Q4-DAILY-PAPER-MOS,1,102.63,Planner agenda (bound diary),4820102010,1,102.63,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,JCNS7947,,1,-11.09,,,,,,,NONE,
620221015,51998,2025-08-25,awaiting_shipment,PROVIDENCE,RI,0,2026 Weekly Planner (Paper Flex) - Scarlet Oak,2026Q4-WEEKLY-PAPER-SCA,1,73.33,Planner agenda (bound diary),4820102010,1,73.33,Planner agenda (bound diary),4820102010,HS_planner,planner
620310771,52006,2025-08-25,awaiting_shipment,LEBANON,IN,0,2026 Weekly Planner (Hardcover) - Blossomfield,2026Q4-WEEKLY-HARD-BLF,1,73.26,Planner agenda (bound diary),4820102010,1,73.26,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,2026 Weekly Planner (Hardcover) - Plum Grove,2026Q4-WEEKLY-HARD-PLG,1,73.26,Planner agenda (bound diary),4820102010,1,73.26,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,HANNA10,,1,-14.66,,,,,,,NONE,
620331440,52008,2025-08-25,awaiting_shipment,MOUNT AIRY,MD,0,Monthly Tabs - Moss,AC-TB-MO-24,1,8.29,Paper sticker,4911998000,1,8.29,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Horizontal Planner (Cloth Flex) - Moss,2026Q4-HOR-CLOTH-MOS,1,73.26,Planner agenda (bound diary),4820102010,1,73.26,Planner agenda (bound diary),4820102010,HS_planner,planner
620360932,52011,2025-08-25,awaiting_shipment,PIERMONT,NY,0,2026 Daily Duo Planner (Cloth Flex) - Enchanted Forest,2026Q4-DUO-CLOTH-ENF,1,146.53,Planner agenda (bound diary),4820102010,1,146.53,Planner agenda (bound diary),4820102010,HS_planner,planner
620379613,52013,2025-08-25,awaiting_shipment,SANTA BARBARA,CA,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Enchanted Forest",2026Q4-COMBO-HARD-ENF,1,103.73,Planner agenda (bound diary),4820102010,1,103.73,Planner agenda (bound diary),4820102010,HS_planner,planner
620424110,52014,2025-08-25,awaiting_shipment,YULEE,FL,0,Square Bullet Stickers - Fawn,AC-SM-LR,1,6.92,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,Square Bullet Stickers - Toile de Lin,AC-SM-LR,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,Highlight Stickers - Autumnal,AC-HI-AUT,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,Highlight Stickers - Buttercup,AC-HI-MA,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,4,2026 Horizontal Planner (Hardcover) - Moss,2026Q4-HOR-HARD- MOS,1,87.58,Planner agenda (bound diary),4820102010,1,87.58,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,5,Monthly Tabs - Moss,AC-TB-MO-24,1,8.3,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,6,Square Bullet Stickers - Moss,STK-SQB-MOS,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,7,Square Bullet Stickers - Deep Oak,STK-SQB-DPO,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,8,Highlight Stickers - Scarlet Oak,STK-HLT-OAK,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
620424154,52015,2025-08-25,awaiting_shipment,GRAND FORKS,ND,0,"2026 Weekly & Daily Planner (Cloth Flex, 70gsm) - Charbon",2026Q4-COMBO-CLOTH-CHB,1,103.72,Planner agenda (bound diary),4820102010,1,103.72,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,SAVE15,,1,-15.56,,,,,,,NONE,
620424100,52016,2025-08-25,awaiting_shipment,BALTIMORE,MD,0,2026 A5 Minimalist Vertical Planner (Hardcover) - Witching Hour,2026Q4-A5MIN-V-HARD-WIT,1,100.84,Planner agenda (bound diary),4820102010,1,100.84,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Habit Stickies,STCK-HABIT,1,9.68,Sticky notepad,4820102020,1,9.68,Sticky notepad,4820102020,HS_sticky,sticky
,,,,,,2,Highlight Stickers - Blossomfield,AC-HI-LR,1,6.92,Paper sticker,4911998000,1,5.53,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,Highlight Stickers - Moss,AC-HI-MOS,1,6.92,Paper sticker,4911998000,1,5.53,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,4,Shaded Boxes - Signature Grey,,1,5.53,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,5,Time Management - Spring Neutrals,TMG-SNT-25,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,6,Lists - Top Three,LIST-DEF,1,5.53,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
620424137,52017,2025-08-25,awaiting_shipment,TUKWILA,WA,0,2026 A5 Minimalist Vertical Planner (Hardcover) - Witching Hour,2026Q4-A5MIN-V-HARD-WIT,1,73.3,Planner agenda (bound diary),4820102010,1,73.3,Planner agenda (bound diary),4820102010,HS_planner,planner
620446249,52020,2025-08-25,awaiting_shipment,ALEXANDRIA,VA,0,2026 A5 Minimalist Vertical Planner (Cloth Flex) - Enchanted Forest,2026Q4-A5MIN-V-CLOTH-ENF,1,73.3,Planner agenda (bound diary),4820102010,1,73.3,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,AMANDASFAVORITES,,1,-7.33,,,,,,,NONE,
620495748,52025,2025-08-25,awaiting_shipment,SALEM,OR,0,Monthly Tabs - Snapdragon,MNT-SNP-25,1,8.31,Paper sticker,4911998000,2,5.54,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,Graph Notepad,NP-BN,1,15.24,Notepad,4820102020,1,15.24,Notepad,4820102020,HS_notepad,notepad
,,,,,,2,"Undated Weekly & Daily Planner (12-Month, Hardcover, 70gsm) - Snapdragon",WDP-SNP-UH70,1,103.89,Planner agenda (bound diary),4820102010,1,103.89,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,Lists - Top Three,LIST-DEF,2,5.54,Paper sticker,4911998000,1,8.31,Paper sticker,4911998000,HS_sticker,sticker
620540521,52030,2025-08-25,awaiting_shipment,PORT LAVACA,TX,0,2026 A5 Minimalist Vertical Planner (Hardcover) - Rivière,2026Q4-A5MIN-V-HARD-RIV,1,73.46,Planner agenda (bound diary),4820102010,1,73.46,Planner agenda (bound diary),4820102010,HS_planner,planner
620540482,52031,2025-08-25,awaiting_shipment,MONTCLAIR,CA,0,Monthly Tabs - Charbon,AC-TB-CH-24,1,8.32,Paper sticker,4911998000,1,8.32,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,"2026 Weekly & Daily Planner (Cloth Flex, 70gsm) - Scarlet Oak",2026Q4-COMBO-CLOTH-SCA,1,112.12,Planner agenda (bound diary),4820102010,1,112.12,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Highlight Stickers - Scarlet Oak,STK-HLT-OAK,3,6.93,Paper sticker,4911998000,3,6.93,Paper sticker,4911998000,HS_sticker,sticker
620540511,52032,2025-08-25,awaiting_shipment,TUCSON,AZ,0,2026 Weekly Planner (Hardcover) - Scarlet Oak,2026Q4-WEEKLY-HARD-SCA,1,73.46,Planner agenda (bound diary),4820102010,1,73.46,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,CF8MFFJF,,1,-7.35,,,,,,,NONE,
620540500,52034,2025-08-25,awaiting_shipment,BUFFALO,NY,0,Botanical Stickers,STCK-WF-SUN,1,8.32,Paper sticker,4911998000,1,8.32,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Daily Planner (Hardcover) - Fawn,2026Q4-DAILY-HARD-FWN,1,99.8,Planner agenda (bound diary),4820102010,1,99.8,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Monthly Tabs - Woodlands,STK-TAB-WDL,1,8.32,Paper sticker,4911998000,1,6.93,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,Finance Stickers - Summer Solstice,STK-FIN-SMT,1,6.93,Paper sticker,4911998000,1,8.32,Paper sticker,4911998000,HS_sticker,sticker
620576844,52039,2025-08-25,awaiting_shipment,FORT COLLINS,CO,0,Monthly Tabs - Wild Indigo,MNT-WIN-25,1,8.32,Paper sticker,4911998000,1,8.32,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Weekly Planner (Hardcover) - Wild Indigo,2026Q4-WEEKLY-HARD-WDI,1,80.59,Planner agenda (bound diary),4820102010,1,80.59,Planner agenda (bound diary),4820102010,HS_planner,planner
620576830,52040,2025-08-25,awaiting_shipment,SANTA BARBARA,CA,0,Time Management - Hydrangea,AC-TM-HY,1,6.93,Paper sticker,4911998000,1,6.93,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Weekly Planner (Hardcover) - Plum Grove,2026Q4-WEEKLY-HARD-PLG,1,90.79,Planner agenda (bound diary),4820102010,1,83.65,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Monthly Tabs - Plum Grove,MNT-PLG-25,1,8.32,Paper sticker,4911998000,1,8.32,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,2026 Weekly Planner (Hardcover) - Woodlands,2026Q4-WEEKLY-HARD-WDL,1,83.65,Planner agenda (bound diary),4820102010,1,90.79,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,4,Monthly Tabs - Woodlands,STK-TAB-WDL,1,8.32,Paper sticker,4911998000,1,8.32,Paper sticker,4911998000,HS_sticker,sticker
620613616,52043,2025-08-25,awaiting_shipment,SILVERTON,OR,0,2026 Weekly Planner (Paper Flex) - Charbon,2026Q4-WEEKLY-PAPER-CHB,1,73.45,Planner agenda (bound diary),4820102010,1,73.45,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,V2JH8BMS,,1,-7.34,,,,,,,NONE,
620613607,52048,2025-08-25,awaiting_shipment,INGLEWOOD,CA,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Charbon",2026Q4-COMBO-HARD-CHB,1,128.16,Planner agenda (bound diary),4820102010,1,128.16,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Plum Grove,MNT-PLG-25,1,8.3,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,2025 Minimalist Weekly Planner (A5) - Nimbus,2025Q4-MIN-NIM,1,29.04,Planner agenda (bound diary),4820102010,1,29.04,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,Free Midnight Sky Celestial Stickers,STCK-WF-MOON,1,,Paper sticker,4911998000,1,1,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,4,"Starlight Lined Notebook (150gsm, Hardcover) - A5 / Charbon",LIN-CHA-HA5-STL,1,49.79,Notebook (bound journal),4820102060,1,49.79,Notebook (bound journal),4820102060,HS_notebook,notebook
620613602,52049,2025-08-25,awaiting_shipment,LEVERING,MI,0,2026 A5 Minimalist Horizontal Planner (Hardcover) - Plum Grove,2026Q4-A5MIN-H-HARD-PLG,1,93.66,Planner agenda (bound diary),4820102010,1,93.66,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Plum Grove,MNT-PLG-25,1,8.3,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
620643052,52052,2025-08-25,awaiting_shipment,SYRACUSE,NY,0,2026 Daily Planner (Paper Flex) - Rivière,2026Q4-DAILY-PAPER-RIV,1,99.57,Planner agenda (bound diary),4820102010,1,99.57,Planner agenda (bound diary),4820102010,HS_planner,planner
620643030,52057,2025-08-25,awaiting_shipment,FALCON HGTS,MN,0,"Undated Weekly & Daily Planner (12-Month, Hardcover, 70gsm) - Autumnal",WDP-AUT-UH70,1,103.84,Planner agenda (bound diary),4820102010,1,103.84,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,JGZ37GT2,,1,-10.38,,,,,,,NONE,
620658194,52059,2025-08-25,awaiting_shipment,PEORIA,AZ,0,2026 Horizontal Planner (Hardcover) - Witching Hour,2026Q4-HOR-HARD-WIT,1,93.77,Planner agenda (bound diary),4820102010,1,93.77,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Plum Grove,MNT-PLG-25,1,8.31,Paper sticker,4911998000,1,8.31,Paper sticker,4911998000,HS_sticker,sticker
620658197,52061,2025-08-25,awaiting_shipment,PORTLAND,OR,0,2026 Horizontal Planner (Hardcover) - Witching Hour,2026Q4-HOR-HARD-WIT,1,73.44,Planner agenda (bound diary),4820102010,1,73.44,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Woodlands,STK-TAB-WDL,1,8.31,Paper sticker,4911998000,1,8.31,Paper sticker,4911998000,HS_sticker,sticker
620683384,52069,2025-08-25,awaiting_shipment,SANTA ANA,CA,0,2026 B5 Minimalist Planner (Hardcover) - Blossomfield,2026Q4-COMBO-HARD-BLF,1,87.25,Planner agenda (bound diary),4820102010,1,87.25,Planner agenda (bound diary),4820102010,HS_planner,planner
620704750,52072,2025-08-25,awaiting_shipment,SNOQUALMIE,WA,0,2026 Weekly Planner (Hardcover) - Fawn,2026Q4-WEEKLY-HARD-FWN,1,73.45,Planner agenda (bound diary),4820102010,1,73.45,Planner agenda (bound diary),4820102010,HS_planner,planner
620811398,52082,2025-08-26,awaiting_shipment,CHICAGO,IL,0,Habit Stickies,STCK-HABIT,1,9.69,Sticky notepad,4820102020,1,9.69,Sticky notepad,4820102020,HS_sticky,sticky
,,,,,,1,Monthly Tabs - Moonflower,MNT-MFL-25,1,8.31,Paper sticker,4911998000,1,8.31,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,2026 A5 Minimalist Horizontal Planner (Cloth Flex) - Rivière,2026Q4-A5MIN-H-CLOTH-RIV,1,73.38,Planner agenda (bound diary),4820102010,1,73.38,Planner agenda (bound diary),4820102010,HS_planner,planner
620860211,52085,2025-08-26,awaiting_shipment,CHICAGO,IL,0,2026 Daily Duo Planner (Hardcover) - Witching Hour,2026Q4-DUO-HARD-WIT,1,169.04,Planner agenda (bound diary),4820102010,1,169.04,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Charbon,AC-TB-CH-24,1,8.3,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
620860261,52086,2025-08-26,awaiting_shipment,MIDDLETOWN,CT,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Autumnal",2026Q4-COMBO-HARD-AUT,1,103.72,Planner agenda (bound diary),4820102010,1,103.72,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,WELCOME10,,1,-10.37,,,,,,,NONE,
620932423,52090,2025-08-26,awaiting_shipment,ASTORIA,NY,0,2026 Weekly Planner (Hardcover) - Autumnal,2026Q4-WEEKLY-HARD-AUT,1,90.61,Planner agenda (bound diary),4820102010,1,90.61,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Autumnal,MTH-AUT-25,1,8.29,Paper sticker,4911998000,1,8.29,Paper sticker,4911998000,HS_sticker,sticker
620932420,52092,2025-08-26,awaiting_shipment,KENNESAW,GA,0,Highlight Stickers - Deep Aster,AC-HI-DAS,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,Square Bullet Stickers - Lilac,AC-SM-LI,1,4.15,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,Square Bullet Stickers - Deep Aster,AC-SM-LR,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,Monthly Tabs - Plum Grove,MNT-PLG-25,1,8.3,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,4,2026 Daily Planner (Hardcover) - Plum Grove,2026Q4-DAILY-HARD-PLG,1,125.09,Planner agenda (bound diary),4820102010,1,125.09,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,5,Highlight Stickers - Moss,AC-HI-MOS,1,6.92,Paper sticker,4911998000,2,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,6,Priority Flow Notepad,NP-PF,1,15.21,Notepad,4820102020,1,15.21,Notepad,4820102020,HS_notepad,notepad
,,,,,,7,Weekly Sticky Notes,STCK-WEEK,2,11.06,Sticky notepad,4820102020,2,11.06,Sticky notepad,4820102020,HS_sticky,sticky
,,,,,,8,Highlight Stickers - Plum Grove,AC-HI-ELB,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,9,SAVE15,,1,-33.49,Paper sticker,4911998000,1,4.15,Paper sticker,4911998000,FALLBACK,
,,,,,,10,Square Bullet Stickers - Moss,STK-SQB-MOS,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,11,Square Bullet Stickers - Plum Grove,STK-SQB-PLG,2,6.92,,,,,Paper sticker,4911998000,NONE,sticker
620932418,52094,2025-08-26,awaiting_shipment,HUTTO,TX,0,Graph Notepad,NP-BN,1,15.21,Notepad,4820102020,1,15.21,Notepad,4820102020,HS_notepad,notepad
,,,,,,1,Priority Flow Notepad,NP-PF,1,15.21,Notepad,4820102020,1,15.21,Notepad,4820102020,HS_notepad,notepad
,,,,,,2,"Undated Weekly & Daily Planner (12-Month, Hardcover, 70gsm) - Blossomfield",WDP-BLF-UH70,1,129.24,Planner agenda (bound diary),4820102010,1,129.24,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,Monthly Tabs - Buttercup,MTH-BCP-25,1,8.3,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,4,SAVE15,,1,-25.18,,,,,,,NONE,
620932425,52095,2025-08-26,awaiting_shipment,SOQUEL,CA,0,2026 Weekly Planner (Hardcover) - Enchanted Forest,2026Q4-WEEKLY-HARD-ENF,1,73.31,Planner agenda (bound diary),4820102010,1,73.31,Planner agenda (bound diary),4820102010,HS_planner,planner
620973611,52098,2025-08-26,awaiting_shipment,BEAVERTON,OR,0,Monthly Tabs - Toile de Lin,AC-TB-TL-24,1,8.3,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Weekly Planner (Hardcover) - Witching Hour,2026Q4-WEEKLY-HARD-WIT,1,82.52,Planner agenda (bound diary),4820102010,1,82.52,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Highlight Stickers - Moonflower,AC-HI-MO,1,6.92,Paper sticker,4911998000,1,5.54,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,Lists - Top Three,LIST-DEF,1,5.54,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
620973613,52099,2025-08-26,awaiting_shipment,BEAVERTON,OR,0,2026 Weekly Planner (Hardcover) - Witching Hour,2026Q4-WEEKLY-HARD-WIT,1,79.46,Planner agenda (bound diary),4820102010,1,79.46,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Woodlands,STK-TAB-WDL,1,8.3,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
620973620,52100,2025-08-26,awaiting_shipment,FARMINGTON,UT,0,"Lunar Dotted - Notebook - Willow / TN (4.3"" x 8.3"")",NBG-SP-24-TN-LUN-WL,1,26.29,Notebook (bound journal),4820102060,1,26.29,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,Time Management - Summer Solstice,TMG-SNT-25,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,Weekly Sticky Notes,STCK-WEEK,1,11.07,Sticky notepad,4820102020,1,11.07,Sticky notepad,4820102020,HS_sticky,sticky
,,,,,,3,2026 Daily Planner (Paper Flex) - Charbon,2026Q4-DAILY-PAPER-ENF,1,99.61,Planner agenda (bound diary),4820102010,1,99.61,Planner agenda (bound diary),4820102010,HS_planner,planner
621009717,52103,2025-08-26,awaiting_shipment,MERIDEN,CT,0,"2026 Weekly & Daily Planner (Cloth Flex, 70gsm) - Fawn",2026Q4-COMBO-CLOTH-FWN,1,103.76,Planner agenda (bound diary),4820102010,1,99.61,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,2026 Daily Planner (Cloth Flex) - Fawn,2026Q4-DAILY-CLOTH-FWN,1,99.61,Planner agenda (bound diary),4820102010,1,103.76,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Highlight Stickers - Toile de Lin,AC-HI-TDL,1,6.92,Paper sticker,4911998000,1,6.92,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,Botanical Stickers,STCK-WF-SUN,2,8.3,Paper sticker,4911998000,2,8.3,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,4,Graph Notepad,NP-BN,1,15.22,Notepad,4820102020,1,15.22,Notepad,4820102020,HS_notepad,notepad
,,,,,,5,AMANDASFAVORITES,,1,-20.34,,,,,,,NONE,
621020445,52107,2025-08-26,awaiting_shipment,BARTLESVILLE,OK,0,2026 A5 Minimalist Horizontal Planner (Cloth Flex) - Autumnal,2026Q4-A5MIN-H-CLOTH-AUT,1,73.32,Planner agenda (bound diary),4820102010,1,73.32,Planner agenda (bound diary),4820102010,HS_planner,planner
621020469,52108,2025-08-26,awaiting_shipment,ELKHART,IN,0,Jardin - Blank Notebook - Aster,NTB-AST-BLNK,1,30.49,Notebook (bound journal),4820102060,1,30.49,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,Monthly Tabs - Blossomfield,AC-TB-EB-24,1,8.32,Paper sticker,4911998000,1,8.32,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Blossomfield",2026Q4-COMBO-HARD-BLF,1,103.95,Planner agenda (bound diary),4820102010,1,103.95,Planner agenda (bound diary),4820102010,HS_planner,planner
621020455,52109,2025-08-26,awaiting_shipment,BROOKLINE,MA,0,2026 B5 Minimalist Planner (Paper Flex) - Rivière,2026Q4-B5MIN-PAPER-RIV,1,87.16,Planner agenda (bound diary),4820102010,1,87.16,Planner agenda (bound diary),4820102010,HS_planner,planner
621030290,52111,2025-08-26,awaiting_shipment,LAGRANGE,GA,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Enchanted Forest",2026Q4-COMBO-HARD-ENF,1,103.78,Planner agenda (bound diary),4820102010,1,103.78,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Plum Grove,MNT-PLG-25,1,8.3,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
621079352,52114,2025-08-26,awaiting_shipment,CANTON,MI,0,2026 Horizontal Planner (Hardcover) - Enchanted Forest,2026Q4-HOR-HARD-ENF,1,101.04,Planner agenda (bound diary),4820102010,1,101.04,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Enchanted Forest,AC-TB-EF-24,1,8.32,Paper sticker,4911998000,1,8.32,Paper sticker,4911998000,HS_sticker,sticker
